"ശ്രീനിവാസൻ: പറയെടാ... നീ അമേരിക്കയിൽ എവിടെയായിരുന്നു?
മോഹൻലാൽ: അമേരിക്കയിൽ... അതുപിന്നെ അമേരിക്കൻ ജംഗ്ഷനിൽ!
ശ്രീനിവാസൻ: ഹ ഹ ഹ... അമേരിക്കയിൽ അങ്ങോനൊരു സ്ഥലമേ ഇല്ല..!!
മോഹൻലാൽ: എന്ത് വിഢിത്തമാണീ പറയുന്നേ.. ജംഗ്ഷനില്ലാത്ത നാടുണ്ടോ?!
...
ശ്രീനിവാസൻ: How many kilometers from Washington D.C. to Miami Beach?
മോഹൻലാൽ: I am the answers. Kilometers and kilometers.. In these days of degenerating decencies of Miami beach to Washington when diplomacy and duplicity become interchangeability of from complicated from America to America.
...
മോഹൻലാൽ: You talking too much.I kick your face and getout.You talking nonsense in the house of my wife, mother and father.Uncle, send him out, out house, go go go, go away..
ജഗതി: Go away stupid, In the house of my wife and daughter, you will not see any minute of the today, GET OUTHOUSE. GET OUTHOUSE."	മഴപെയ്യുന്നു മദ്ദളം കൊട്ടുന്നു 
പുണ്യമാണു നീ. കോടി പുണ്യം. മുറിവിൽ തേൻ പുരട്ടുന്ന നിന്റെ സാന്നിധ്യം വേണ്ടെന്നു വയ്ക്കാൻ തോന്നിയത് നിന്നോടുള്ള ഇഷ്ടക്കൂടുതൽ കൊണ്ടാ. ഇനി ഒന്നിനും... മരണത്തിനു പോലും നിന്നെ ഞാൻ വിട്ടുകൊടുക്കില്ല.	ദേവാസുരം
കീഴടങ്ങീട്ടൊള്ളത് നല്ല കലാകാരന്മാരുടെ മുന്നിലേള്ളൂ. പിന്നെയിഷ്ടം നല്ല ചട്ടമ്പികളെയാ. ഈ പറഞ്ഞ രണ്ടു വർഗ്ഗങ്ങളുമായിട്ടേ ചങ്ങാത്തമുള്ളൂ.	ദേവാസുരം
നിനക്കൊക്കെ ഗൾഫുകാരനെ പുച്ഛം, അല്ലേടാ?	വരവേൽപ്പ്
സുഹൃത്തേ, താങ്കൾ വലിയ നേതാവാണ്. തൊഴിലാളികളുടെ അവകാശങ്ങൾക്കുവേണ്ടി പടപൊരുതുന്ന ധീരനാണ്. ഞാനൊന്ന് ചോദിച്ചോട്ടെ. തൊഴിലിന്റെ മഹത്വത്തെക്കുറിച്ച് തനിക്കെന്തറിയാം? താങ്കൾക്കൊരു ബസ്സോടിക്കാൻ അറിയാമോ? താൻ ഒരുദിവസമെങ്കിലും ഒരു കണ്ടക്ടറായി പണിയെടുത്തിട്ടുണ്ടോ?	വരവേൽപ്പ്
 അന്ന് നീ പറഞ്ഞു, ഞാൻ ആട്ടിന്തോലിട്ട ചെന്നായാണെന്ന്. മുതലാളിയുടെ നേരെ തൊഴിലാളികളെക്കൊണ്ട് അനാവശ്യമായി സമരം ചെയ്യിപ്പിച്ചിട്ട് അതേ മുതലാളിയുടെ പിൻവാതിൽക്കൽ അയാളെറിയുന്ന എച്ചിലിലയ്ക്കുവേണ്ടി വാലുംകൂട്ടിയിരിക്കുന്ന നീയല്ലേടാ ആട്ടിന്തോലിട്ട ചെന്നായ്?	വരവേൽപ്പ്
കാക്കിക്കുപ്പായത്തിനുള്ളിൽ ഒരു കവിഹൃദയമുണ്ട്. ഒരു കലാകാരനുണ്ട്. ഒരു ഗായകനുണ്ട്.	സന്മനസ്സുള്ളവർക്ക് സമാധാനം
"സഹദേവൻ: മൂലംകുഴിയിലെ 'മു'യും സഹദെവൻറെ 'സ'യും.
കൊച്ചുണ്ണി: ആ... മുഐഡി സസ!"	സി ഐ ഡി മൂസ 
"സഹദേവൻ: ഇത്രയും ഹിന്ദി വാക്കുകള് അറിയാമായിരുന്നെങ്കില്, ഞാൻ ഹിന്ദി മുൻഷിയാകുമയിരുന്നെടീ... ഹിന്ദി മുൻഷി!
വഴിപോക്കൻ: തളേള, മുൻഷി ഏഴരയ്ക്കല്ലേ?"	സി ഐ ഡി മൂസ 
"കൊച്ചുണ്ണി: എനിക്കെഴുതാന് മാത്രല്ലെ അറിയോള്ളൂ സാറേ,വായിക്കാനറിയില്ലല്ലോ.
വിക്രമൻ: പാവം, ദൈവം എല്ലാ കഴിവും കൂടി ഒരാൾക്കു കൊടുക്കില്ലല്ലോ."	സി ഐ ഡി മൂസ 
 റാസൽഖയ്മയിലെ വലിയ വീട്ടിൽ ആ രാജകുമാരൻ ഒറ്റയ്ക്കായിരുന്നു.	പ്രേമം
ബിസിനസ്സാണു ജീവിതത്തിൽ വലുതെന്നു വിശ്വസിച്ചു നടക്കുന്ന പപ്പ. നൈറ്റ് പാർട്ടിയും ഡാൻസുമായി നടക്കുന്ന മമ്മ. ആകെയുണ്ടായിരുന്ന കൂട്ടുകാർ ഷാർജയിലെ ബോർഡിങ്ങ് സ്കൂളിലെ അറബി പിള്ളേരായിരുന്നു.	പ്രേമം
ദസ്തകിൻ അബസ്തമീൻ ആബൽദത്ത. വല്ലബ സത്താരമ്മുൽ മുഹ്‌ത്താരഹബ്ബറ. ശരാമീ തോ ഹ്‌ ബ അർബാറ ൽ വാ.	പ്രേമം
നമ്മളെവിട്യാ നിർത്ത്യേ? ഷാർജ ക്രിക്കറ്റ് സ്റ്റേഡിയത്തിൽ ഫുട്‌ബോളൂ കളിച്ചു കൊണ്ടിരുന്ന ഞാൻ... എന്റെ അറബി ഫ്രണ്ട്‌സ് അപ്പോഴെന്നോടു ചോദിച്ചു. ഹായ്‌‌വാൻ‌ അൽ തഹീന്തൽ ഹബീബി ജിബർലക്ക!!!	പ്രേമം
മല്ലിപ്പൊടി നൂറ്... മുളകുപൊടി അമ്പത്... പച്ചമുളക് നൂറ്... ഉള്ളി കാക്കിലോ... രണ്ടു രാധാസും...	സോൾട്ട് ൻ പെപ്പർ
കള്ളുകുടിയന്മാർക്കിവിടെ ചോദിക്കാനും പറയാനും ആരും ഇല്ലല്ലോ...	സോൾട്ട് ൻ പെപ്പർ
മനു രാഘവ്, നീ ഹോം വർക്ക് ചെയ്തില്ലാ, അല്ലേ. പറ... സോറി ശക്തിമാൻ പറ... സോറി ശക്തിമാൻ...	സോൾട്ട് ൻ പെപ്പർ
എടീ ഇതൊക്കെ ഇവൻമാരുടെ സ്ഥിരം നമ്പറല്ലേ. ആദ്യം മിസ്സ്‌ കാൾ, പിന്നെ എസ്.എം.എസ്. നമ്മളെങ്ങാനും സംസാരിക്കാൻ തുടങ്ങിയാൽ മൂന്നിന്റന്നു ചോദിക്കും. ഹലോ... ഇപ്പോ ഏത് ഡ്രെസ്സാ ഇട്ടിരിക്കുന്നേ ഡാർലിംഗ്...	സോൾട്ട് ൻ പെപ്പർ
ഡാ മനു, ഞാൻ പറയുന്നത് നീ ശ്രദ്ധിച്ചു കേൾക്കു. എനിക്ക് നിന്നെ അറിയാം, നീ ഒന്നും നോക്കണ്ട, ഇന്ന് തന്നെ സ്ഥലം വിട്ടോ. You just can't handle the situation. You know why?	സോൾട്ട് ൻ പെപ്പർ
"കൃഷ്ണൻ: അപ്പോൾ ഹരി മീരയെ ഈ ആകാശം മുട്ടെ ഇഷ്ടപ്പെടുന്നു. ഇനി എന്നോട് ചോദിക്ക്. ഞാന് എത്ര ഇഷ്ടപ്പെടുന്നൂന്ന്. ചോദിക്ക്.
ഹരി: ചോദിക്കുന്നില്ല."	ഹരികൃഷ്ണൻസ്
എന്താ വലിയ കാമദേവനാണെന്നാ വിചാരം? ആ വെടവുള്ള പല്ലും മോണ കാട്ടിയുള്ള ചിരിയും ആനയെ വലിച്ച് കേറ്റാവുന്ന മൂക്കിന്റെ ദ്വാരവും... പിന്നെ ത്രികൊണേ ത്രികൊണേന്നുള്ള നടപ്പും കണ്ടാൽ ഏത് പെണ്ണ് വരുമെന്നാ?	ഹരികൃഷ്ണൻസ്
എന്താ? ആ മത്തങ്ങാ കവിളും ചളുങ്ങിയ മൂക്കും പിന്നെ ആമവാതം പിടിച്ച പോലെ തോളും തൂക്കിയുള നടപ്പും കണ്ടാൽ, പെൺപിള്ളേര് പ്ലെയിനേൽ കേറി വരും അങ്ങ് ഈജിപ്തീന്നു. എന്റെ കിണ്ണ ആ മൂക്കൊനു പൊത്തിപ്പിടി. ഏതെങ്കിലും പെൺപിള്ളേര് നോകിക്കോട്ടേ ആ മുഖത്തേക്ക്.	ഹരികൃഷ്ണൻസ്
"മീര: കറിക്കൂട്ടുകളൊന്നും വാങ്ങിച്ചില്ലേ?
ഹരി: പിന്നെ! ഉപ്പ്, മുളക്, മഞ്ഞൾ, മല്ലി, ജീരകം, പെരുംജീരകം, കടുക്, കറുവാപ്പട്ട, കായം, കുടംപുളി, വാളൻപുളി, സാമ്പാർപൊടി, മുട്ട മസാല, മീന മസാല, ഇറച്ചി മസാല, ഇഞ്ചി, പച്ചമുളക്, ചുവന്നുള്ളി, വെളുത്തുള്ളി, ചുക്ക്."	ഹരികൃഷ്ണൻസ്
കൃഷ്ണൻ: ആപ്പിള്, മുന്തിരി, ഓറഞ്ച്, മാങ്കോസ്റ്റൈൻ, സപ്പോട്ട, ചക്ക, മാങ്ങ, തേങ്ങ, ബ്രോയിലർ ചിക്കൻ, നാടൻകോഴി, മട്ടൻ, ബീഫ്, റൊട്ടി, മുട്ട, പാല്.	ഹരികൃഷ്ണൻസ്
ഹരി: ചിരവ, വെട്ടുകത്തി, പിച്ചാത്തി, ഇലവാങ്ക്, കോടാലി.	ഹരികൃഷ്ണൻസ്
ചുമ്മാ വഴീ കുത്തി ഇരിക്കാതെ എണീച്ചു പോ അമ്മച്ചീ	തേന്മാവിൻ കൊമ്പത്ത്
ലേലു അല്ലു ലില് അല്ല് ലേലു അല്ല് അഴിച്ചു വിട്	തേന്മാവിൻ കൊമ്പത്ത്
ഈ ശ്രീഹള്ളീലോട്ടുള്ള വഴിയേതാ?	തേന്മാവിൻ കൊമ്പത്ത്
താൻ ആരാണെന്ന് തനിക്കറിയാൻ മേലെങ്കിൽ താൻ എന്നോടു ചോദിക്ക്, താൻ ആരാണെന്ന്. തനിക്കു ഞാൻ പറഞ്ഞുതരാം താൻ ആരാണെന്ന്. എന്നിട്ട് ഞാനാരാണെന്ന് എനിക്കറിയാമോ എന്ന് താൻ എന്നോടു ചോദിക്ക്. അപ്പോ തനിക്കു ഞാൻ പറഞ്ഞുതരാം താനാരാണെന്നും ഞാനാരാണെന്നും.	തേന്മാവിൻ കൊമ്പത്ത്
തമ്പ്രാൻ കള്ള് പൊരേൽ കേറി പോന്നത് ഞാള് കണ്ടിട്ടില്ല.	തേന്മാവിൻ കൊമ്പത്ത്
"മാണിക്യൻ: ആരാ? മനസ്സിലായില്ല.
കാർത്തുമ്പി: കാർത്തുമ്പി...
മാണിക്യൻ: ആര് കാറിത്തുപ്പി?
കാർത്തുമ്പി: ആരെയും കാറിത്തുപ്പിയൊന്നുമില്ല. എന്റെ പേരാ ഞാൻ പറഞ്ഞത്, കാർത്തുമ്പീന്ന്.."	തേന്മാവിൻ കൊമ്പത്ത്
നിനക്കെന്നെ കാണണമെന്നു തോന്നുമ്പോൾ, നീ നിന്റെ കണ്ണുകൾ മെല്ലെ അടയ്ക്കുക. ഒരു ഹൃദയമിടിപ്പിന്റെ ദൂരത്തിനപ്പുറം അപ്പോൾ ഞാൻ നിന്റെ അരികിലുണ്ടാവും.	നിറം
എന്താടാ നിനക്കെന്റെ കിഡ്നി വേണോ	കുമ്പളങ്ങി നൈറ്റ്സ്
ഞാനങ്ങോട്ട് തിരിഞ്ഞ് നിക്കാം. നീ എന്നെ ചേട്ടാ എന്നൊന്ന് വിളി.	കുമ്പളങ്ങി നൈറ്റ്സ്
പൊടി ശരത്തേ ട്രാക്ക് മാറ്റ്	കുമ്പളങ്ങി നൈറ്റ്സ്
ഇച്ചിരി ഫ്രീക്കനാണ്, ഇച്ചിരി മണ്ടനുമാണ്, പക്ഷെ ഇത് രണ്ട് ഡാർക്ക് കൊടുത്താ മാറാവുന്നതേയുള്ളൂ.	കുമ്പളങ്ങി നൈറ്റ്സ്
മാച്ചിംഗ് കിട്ടാനാണെങ്കിൽ മാട്രിമോണീല് കൊടുത്താപോരേ	കുമ്പളങ്ങി നൈറ്റ്സ്
ബോബി ആന്റ് ബേബി വെഡ്ഡിംഗ് കാർഡിലൊക്കെ അടിക്കുമ്പോ നല്ല രസല്ലേ	കുമ്പളങ്ങി നൈറ്റ്സ്
ഈ ട്രൂ ലവൊക്കെ ഔട്ട് ഓഫ് ഫാഷനായോ?	കുമ്പളങ്ങി നൈറ്റ്സ്
പട്ടച്ചാരായം കോരിയൊഴിച്ച് കൊട്ടാരം മൊത്തം നാറ്റിച്ചു.	കുമ്പളങ്ങി നൈറ്റ്സ്
യുഎസ്എ ഓകെ. ഇന്ത്യ നോ	കുമ്പളങ്ങി നൈറ്റ്സ്
സ്ത്രീകൾക്ക് അത്യാവശ്യം സ്വാതന്ത്ര്യമൊക്കെ അനുവദിച്ചുകൊടുക്കുന്ന ഒരു മോഡേൺ ഫാമിലിയാണ് ഞങ്ങളുടേത്	കുമ്പളങ്ങി നൈറ്റ്സ്
ഞാൻ മണവാളനാടാ, മണവാളൻ. ഞാനിപ്പോ മുംബൈന്നാടാ വിളിക്കിണത്, മുംബൈന്ന്. ആ ഷെയ്ഖ് അബ്ദുള്ള തെണ്ടി എന്നെ കുടുക്കിയെടാ. ജയിലീ കെടക്കണ്ടാതായിരുന്നു. ആരുടെയൊക്കെ ഭാഗ്യത്തിന് മുംബൈ വരെ എത്തി. എന്റെ എല്ലാം പോയെടാ. ദുഫായിലുള്ളതും നാട്ടിലുള്ളതും എല്ലാം പോയി. ഉടുതുണിക്ക് മറുതുണിയില്ലാതെ, ഞാൻ മുംബൈ തെരുവുകളിൽ തേരാ പാരാ നടക്കുകയാണ്. കള്ളവണ്ടി കയറാനുള്ള കാശു പോലും എന്റെ കൈയിലില്ല. അതുകൊണ്ട് ഞാനൊരു ടാക്സി വിളിച്ചു വരികയാണ്. ടാക്സി കൂലി നീ തന്നെ കൊടുക്കണം.	പുലിവാൽ കല്ല്യാണം
ഡിയർ ഫയർഫോഴ്സ്, തിരച്ചിൽ നിർത്തിക്കൊള്ളൂ. നിങ്ങൾ ഇപ്പോൾ തപ്പികൊണ്ടിരിക്കുന്ന ഡെഡ് ബോഡി ജീവനോടുകൂടി തിരിച്ചുവന്ന വിവരം സന്തോഷപൂർവ്വം അറിയിക്കുന്നു. ആഹ്ലാദിപ്പിൻ! അർമാദിപ്പിൻ! സഖാക്കളേ, കേരള ഫയർഫോഴ്സിനും ഇവിടത്തെ നാട്ടുകാർക്കും മണവാളൻ ആൻഡ്‌ സൺസിന്റെ പേരിലും എന്റെ വ്യക്തിപരമായ പേരിലും നന്ദി രേഖപെടുത്തുന്നു. ആ... പൊയ്ക്കോ പൊയ്ക്കോ...	പുലിവാൽ കല്ല്യാണം
അങ്ങനെ പടക്കക്കമ്പനി ഖുദാ ഗവാ!	പുലിവാൽ കല്ല്യാണം
എന്റെ മാതൃഭൂമി വരെ നനഞ്ഞു പോയല്ലോടോ!	പുലിവാൽ കല്ല്യാണം
ഹു... കൊച്ചി എത്തീ!	പുലിവാൽ കല്ല്യാണം
ഒടുവിൽ കുറ്റസമ്മതം നടത്തി അല്ലേ? ... അച്ഛനെ കാണണം, അച്ഛനെ കാണണം എന്ന് പറഞ്ഞു ഞാൻ കരുയുമ്പോ പള്ളീലച്ചനെ കാണിച്ചുതന്നു തൃപ്തിപ്പെടുത്തുമായിരുന്നു എന്റെ പൊന്നമ്മച്ചി.	പുലിവാൽ കല്ല്യാണം
ഈ ബ്ലഡി ഇന്ത്യൻസ് ആൻഡ് മലയാളീസ് പറഞ്ഞു നടക്കുന്നു എനിക്ക് ദുഫായിൽ കൂലി പണിയാണെന്ന്. അങ്ങ് ദുഫായില് ഷേക്കിന്റെ ഇടംകൈ ആയിരുന്നു ഞാൻ... അവിടെയെല്ലാം ഇടത്തോട്ടാണല്ലോ! അവര് വലതുകൈ ഉപയോഗിക്കുന്നത് മറ്റു ചില ആവശ്യങ്ങൾക്കാണ് ഹുഹുഹു...	പുലിവാൽ കല്ല്യാണം
അങ്ങ് ദുഫായിൽ ഷേഖിന്റെ ഇടം കൈയ്യായിരുന്നു ഞാൻ...	പുലിവാൽ കല്ല്യാണം
ഇത് അബ്ദുള്ള..അപ്പൊ ഇത്? ഷേഖ് അബ്ദുള്ള...	പുലിവാൽ കല്ല്യാണം
"അങ്ങ് ദുഫായിയിൽ എല്ലാം ഇടതോട്ടാണല്ലോ. മാത്രമല്ല അവർ ഈ വലംകൈ ഉപയോഗിക്കുന്നത് മറ്റു പല ആവശ്യങ്ങൾക്കുമാണ്. ഹു ഹു ഹു ഹു...
"	പുലിവാൽ കല്ല്യാണം
 ആ... ബൈ ദി ബൈ, നിങ്ങൾക്ക് ആവശ്യമുള്ളത് പണമാണ്. എനിക്ക് ആവശ്യത്തിൽ അധികമുള്ളതും പണമാണ്. എന്നെ ഇട്ടു മൂടാനുള്ള പണം, ഞാൻ അങ്ങ് ദുഫയിയിൽ ഉണ്ടാക്കി വച്ചിട്ടുണ്ട്. എല്ലാം വിധിയുടെ വിളയാട്ടം.	പുലിവാൽ കല്ല്യാണം
അയ്യോ ഞാൻ ബാച്ചിലറാ. എന്റെ അച്ഛനും ബാച്ചിലർ ആയിരുന്നു.	പുലിവാൽ കല്ല്യാണം
Sons and daughters! God's beloved children. Today we will discuss temperament. Anger. Wrath. കോപം. ക്രോധം. When you are in unbridled anger, you are vulnerable. Anger is weakness. Wrath is weakness. കോപം ദൗർബല്യമാകുന്നു. ക്രോധം ദൗർബല്യമാകുന്നു.	ഏകലവ്യൻ
ബുഷ്, വിടൂ ബുഷ്	മീശമാധവൻ
കള്ളന്മാർ കാറ്റിനെ പോലെയാണ്. പക്ഷെ ഒരു വ്യത്യാസമുണ്ട്, കാറ്റിന് ഓടിളക്കേണ്ട കാര്യമില്ല.	മീശമാധവൻ
കണി കണി കണി	മീശമാധവൻ
നിന്നോട് ഞാൻ പല തവണ പറഞ്ഞിട്ടുണ്ട്, ഒരു വഴിക്ക് പോകുമ്പോൾ മോളീന്ന് വിളിക്കരുതെന്ന്.	മീശമാധവൻ
പിള്ളേച്ചാ ... പിള്ളേര് കണി കാണിച്ചെന്നറിഞ്ഞ്.	മീശമാധവൻ
തിരുവനന്തപുരത്തേക്ക് ഒന്ന് വിളിച്ച് ചോദിക്കട്ടെ .	മീശമാധവൻ
മത്തൻ കുത്തിയാ കുമ്പളം മുളക്കില്ല്യ , അതിപ്പോ കാലങ്ങളായിട്ടുള്ള കുമ്പളത്തിന്റെ സ്വഭാവാ .	മീശമാധവൻ
ലാസറ്. പാലേന്ന്. ഒരു കാപ്പി കുടിക്കണം. എന്റെ ഭാര്യയെ ഒന്നു കാണണം. അണ്ണൻ അവളെ ഒന്ന് വിളിക്കാമോ?	മിന്നാരം
 കാണിക്കാം അല്ലേ? വല്ലവന്റേം ഭാര്യടെ ഒളിച്ചുതാമസിപ്പിക്കുന്നതാടോ പോക്രിത്തരം. ഇവിടത്തെ കൊച്ചുമുതലാളിയുടെ ഭാര്യയും കൊച്ചുമായിട്ട് താമസിക്കുന്നത് എന്റെ ഭാര്യയും കൊച്ചുവാ.	മിന്നാരം
ഇറങ്ങിവാടി... ടീ, ഇറങ്ങിവരാൻ... എടീ ദ്രോഹി, വഞ്ചകി, ചതിച്ചി, എവിടേടി എന്റെ കൊച്ച്? എവിടേടീ?	മിന്നാരം
ഞാനാരാണെന്നോ? അറിയില്ലല്ലേടീ? സൂക്ഷിച്ചു നോക്ക്. കോട്ടയം സെന്റ് മേരീസ് പള്ളിയിൽ 1990 ജനുവരി 9-ന് മാതാവിനെ സാക്ഷിനിർത്തി നിന്നെ താലികെട്ടിയ കോർപ്പറേഷൻ ക്ലാർക്ക് ലാസറിന്റെ മുഖത്ത് നോക്കി നിങ്ങളാരാണെന്ന് ചോദിക്കാൻ നിനക്കെങ്ങനെ ധൈര്യം വന്നെടീ	മിന്നാരം
ഇത് ഞാൻ അടുക്കളയിലെ ഷെൽഫിലാ വച്ചിരുന്നത്. അങ്ങനെ പറ്റിയതാവും. മാര്യേജ് സർട്ടിഫിക്കറ്റ് തന്നെയാണ്. സീല് കത്തിയിട്ടില്ല. നോക്കിയാ മതി. നോക്കിയാ മനസ്സിലാവും. അയ്യപ്പസ്വാമിയാണേ സത്യം... കർത്താവാണേ സത്യം...	മിന്നാരം
ജാതി മാറിയെന്ന് വച്ച് നമുക്ക് പഴയ ദൈവങ്ങളെ മറക്കാൻ പറ്റോ? ശരി ശരി ശരി... ഞാൻ നിന്റെ ഭർത്താവല്ല, സമ്മതിച്ചു. പക്ഷേ, നീ പറഞ്ഞതെനിക്ക് ഓർമ്മയുണ്ട്. നീ ഒരു പണക്കാരന്റെ ഭാര്യയായിട്ട് ജീവിക്കുന്നത് കാണിച്ചുതരാമെന്ന് പറഞ്ഞാണ് നീ വീടുവിട്ടിറങ്ങിയത്. നീ സുഖമായി ജീവിച്ചോളൂ... പക്ഷേ, എന്റെ കുഞ്ഞ്... എന്റെ സ്വന്തം ചേര... അല്ല, സ്വന്തം ചോരയിൽ പിറന്ന കുഞ്ഞ്... എനിക്കതു വേണം	മിന്നാരം
ഇമോഷണലായി സംസാരിക്കുന്നതിനിടയിൽ താൻ തമാശ പറയരുത്. താൻ അടുക്കളക്കാര്യം നോക്കിയാൽ മതി. കുടുംബകാര്യത്തിലൊന്നും ഇടപെടണ്ട.	മിന്നാരം
സ്വന്തം കുഞ്ഞിന്റെ പേര് പറഞ്ഞ് അത് സ്വന്തം കുഞ്ഞാണെന്ന് തെളിയിക്കേണ്ടി വരുന്ന ഒരു തന്തയുടെ മനോവേദന. ഹൊ, ലോകത്തിലൊരച്ഛനും ഇങ്ങനെയൊരു ഗതികേട് വരുത്തരുതേ, ഗുരുവായൂർ... കർത്താവേ...	മിന്നാരം
മേ... മേരീന്നാണ് ഞാൻ വിളിക്കുന്നത്. എന്റെ കൊച്ചിനെ എനിക്ക് സൗകര്യമുള്ള പേര് വിളിച്ചൂടേ? എന്താ, കൊള്ളൂലേ ആ പേര്?	മിന്നാരം
വേണ്ട ഡാഡി, ഇവനെ ഞാൻ ഹാൻഡിൽ ചെയ്യാം. സത്യം പറയെടാ. കുഞ്ഞി പേര് നിനക്കറിയോ? കുഞ്ഞിന്റെ പേര് പറഞ്ഞാൽ കുഞ്ഞിനെയും തള്ളയെയും നിനക്ക് വിട്ടുതരാം. പറയെടാ... [പതുക്കെ] പറയെടാ, കുഞ്ഞിന്റെ പേര് മാല	മിന്നാരം
നിന്റെ അച്ഛൻ ചത്തപ്പോ കൺഗ്രാജുലേഷൻസ് എന്ന് പറഞ്ഞ് ടെലിഗ്രാം അടിച്ചെടാ. ഇറങ്ങെടാ വെളിയിൽ ബ്ലെഡി ഫ്രോഡേ.	മിന്നാരം
 ഓ... അങ്ങനെ എന്നെ മാത്രം കള്ളനാക്കിയിട്ട് നീ രക്ഷപ്പെടാൻ ശ്രമിക്കണ്ട. എടാ, ഈ പെണ്ണിന്റെ ഭർത്താവായിട്ടഭിനയിക്കാനല്ലേ അമ്പതിനായിരം രൂപ തരാമെന്ന് നീ ടെലിഗ്രാം ചെയ്തിട്ടല്ലേ ഞാൻ വന്നത്.	മിന്നാരം
എനിക്കറിയാം... ഇവന്റെ അച്ഛന്റെ പേര് ഭവാനിയമ്മാന്നാ, അല്ലേ?	മിന്നാരം
ലേഡീസ് ആൻഡ്‌ ജെന്റിൽമാൻ... സ്വന്തം ആരോഗ്യം പോലും കണക്കിലെടുക്കാതെ, ഇന്നിവിടെ എത്തിച്ചേർന്ന ബഹുമാനപ്പെട്ട ആഭ്യന്തര മന്ത്രിക്ക് എന്റെ ഹൃദയംഗമമായ ബാഷ്പ്പാഞ്ജലികൾ അർപ്പിച്ചു കൊള്ളുന്നു	മായാവി
അയ്യോ, ചിരിക്കല്ലേ... ഇതു കഴിച്ചിട്ടു ചിരിച്ചാ പിന്നെ ചിരി നിർത്താൻ പറ്റൂല.	മായാവി
മ്യായിൻകുട്ടി.വി, അതായിരുന്നു അവന്റെ പേര്, അത് ചുരുക്കി മ്യായാവി എന്ന് വിളിച്ഛത് ഞ്യാനാ.	മായാവി
വേണ്ട, ചാച്ചൻ എണീറ്റാ വിക്കറ്റ് പോകും.	മഹേഷിന്റെ പ്രതികാരം
മമ്മൂക്ക ഇപ്പോ എന്നാ റോളു വേണേലും ചെയ്യും. തെങ്ങു കയറ്റക്കാരൻ, ചായക്കടക്കാരൻ, പൊട്ടൻ, മന്ദബുദ്ധി.. പക്ഷേ നമ്മുടെ ലാലേട്ടനുണ്ടല്ലോ, വർമ്മ,നായർ, മേനോൻ, ഇതു വിട്ടൊരു കളിയില്ല. ടോപ് ക്ലാസ് ഓൺലി.	മഹേഷിന്റെ പ്രതികാരം
ഇന്നലെ രാത്രി ഏഷ്യാനെറ്റ് മുവീസിൽ കിരീടം ഉണ്ടായിരുന്നു. രാവിലെ വീട്ടിന്നു ഇറങ്ങും മുമ്പ് ചെങ്കോലും. ലാലേട്ടനെ പോലെ മഹേഷേട്ടനും എന്തേലും കടുംകൈ കാണിച്ച്, മറ്റവനെ കൊന്ന് ജീവപര്യന്തം ജയിലിൽ പോയി, സ്നേഹിച്ച പെണ്ണിനെ വേറെ ആരോ കെട്ടിക്കൊണ്ടുപോയി, മൊത്തെ കുഴപ്പായി, മഹേഷേട്ടൻ തിരിച്ച് ജയിലിൽ നിന്ന് വരാൻ നേരത്ത്, ആകെയുണ്ടായിരുന്ന പെങ്ങൾ പിഴച്ചുപോയി, അച്ഛൻ പിമ്പായി, മഹേഷേട്ടൻ ഗുണ്ടയായി, റോട്ടിക്കെടന്ന്കുത്തുകൊണ്ട് ചാവുന്ന അവസ്ഥ ഉണ്ടാവോ? തിരിച്ചു തല്ലുന്നത് നമുക്കൊന്നു ആലോചിട്ടു പോരേ?	മഹേഷിന്റെ പ്രതികാരം
ശ്രദ്ധിക്കൂ പെൺകുട്ടി, മുകളിൽ രണ്ടു സ്ഥാപനങ്ങളാണുള്ളത്. ഭാവന സ്റ്റുഡിയോ, ബേബി ആർട്സ്. ഇതിൽ ഏതിലോട്ടാ എന്നാണു് ബേബിസാർ ഉദ്ദേശിച്ചത്.	മഹേഷിന്റെ പ്രതികാരം
"ജ്യൂസ്, ജ്യൂസ്, ജ്യൂസ്, കുമ്മട്ടിക്കാ ജ്യൂസ്
മമ്മൂട്ടിക്കാക്കിഷ്ടപ്പെട്ട കുമ്മട്ടിക്കാ ജ്യൂസ്.
"	മഹേഷിന്റെ പ്രതികാരം
ചിൻ അപ്, ഷോൾഡർ ഡൗൺ, ചിൻ ഡൗൺ, ചിൻ പൊടിക്ക്അപ്, ഐസ് ഓപൺ, റെഡി.	മഹേഷിന്റെ പ്രതികാരം
എന്നെ, എന്റെ കവലയിലിട്ട് തല്ലിയവൻ ആരായാലും, അവനെ തിരിച്ച് തല്ലാതെ മഹേഷ് ഭാവന ഇനി ചെരുപ്പ് ഇടുകേല!	മഹേഷിന്റെ പ്രതികാരം
ഒപ്പാസിറ്റി ഒന്നു പിടിച്ചിട്ട്, ഡോഡ്ജ് ചെയ്ത്, സ്മഡ്ജ് ചെയ്ത്, ഷാർപ്പെൻ ചെയ്തെടുത്താൽ സംഭവം കിടുക്കും.	മഹേഷിന്റെ പ്രതികാരം
അന്നങ്ങനെ പറഞ്ഞപ്പോ ഞാൻ ലൈറ്റായിട്ടൊന്ന് പതറിപ്പോയായിരുന്നേ. സ്നേഹം കൊണ്ട് ആൾക്കാരാരും സത്യം പറയില്ലന്നേ	മഹേഷിന്റെ പ്രതികാരം
